<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.10.11	15:00:00	0.63431	0.63440	0.63333	0.63382	1579	0	6
2019.10.11	16:00:00	0.63382	0.63483	0.63344	0.63389	2071	0	8
2019.10.11	17:00:00	0.63387	0.63426	0.63304	0.63339	2357	0	6
2019.10.11	18:00:00	0.63341	0.63536	0.63339	0.63431	3154	0	6
2019.10.11	19:00:00	0.63431	0.63463	0.63402	0.63430	3080	0	6
2019.10.11	20:00:00	0.63430	0.63437	0.63364	0.63387	2267	0	8
2019.10.11	21:00:00	0.63387	0.63404	0.63344	0.63361	790	0	6
2019.10.11	22:00:00	0.63359	0.63392	0.63325	0.63342	1320	0	7
2019.10.11	23:00:00	0.63342	0.63365	0.63308	0.63360	756	0	7
2019.10.14	00:00:00	0.63265	0.63346	0.63262	0.63332	353	0	10
2019.10.14	01:00:00	0.63335	0.63347	0.63289	0.63313	971	0	7
2019.10.14	02:00:00	0.63313	0.63314	0.63237	0.63280	1138	0	9
2019.10.14	03:00:00	0.63279	0.63334	0.63140	0.63182	1463	0	7
2019.10.14	04:00:00	0.63182	0.63185	0.63026	0.63105	1573	0	7
2019.10.14	05:00:00	0.63105	0.63122	0.62964	0.63036	1256	0	6
2019.10.14	06:00:00	0.63037	0.63120	0.63023	0.63117	772	0	7
2019.10.14	07:00:00	0.63117	0.63160	0.63106	0.63135	523	0	6
2019.10.14	08:00:00	0.63135	0.63139	0.63083	0.63128	740	0	7
2019.10.14	09:00:00	0.63128	0.63153	0.63055	0.63084	1407	0	7
2019.10.14	10:00:00	0.63084	0.63138	0.62998	0.63000	1366	0	6
2019.10.14	11:00:00	0.62999	0.63005	0.62945	0.62984	746	0	6
2019.10.14	12:00:00	0.62983	0.63011	0.62911	0.62953	1448	0	7
2019.10.14	13:00:00	0.62953	0.62975	0.62831	0.62869	825	0	7
2019.10.14	14:00:00	0.62869	0.62895	0.62852	0.62893	971	0	8
2019.10.14	15:00:00	0.62891	0.62926	0.62831	0.62842	877	0	9
2019.10.14	16:00:00	0.62843	0.62875	0.62807	0.62828	1001	0	7
2019.10.14	17:00:00	0.62830	0.62938	0.62808	0.62904	1203	0	6
2019.10.14	18:00:00	0.62906	0.62953	0.62857	0.62937	1482	0	8
2019.10.14	19:00:00	0.62936	0.62997	0.62906	0.62994	1306	0	9
2019.10.14	20:00:00	0.62994	0.63007	0.62966	0.62975	711	0	9
2019.10.14	21:00:00	0.62976	0.63008	0.62961	0.62963	687	0	7
2019.10.14	22:00:00	0.62963	0.62970	0.62943	0.62948	511	0	10
2019.10.14	23:00:00	0.62955	0.62985	0.62932	0.62966	564	0	9
2019.10.15	00:00:00	0.62965	0.63004	0.62920	0.62996	361	0	10
2019.10.15	01:00:00	0.62996	0.63047	0.62995	0.63028	725	0	7
2019.10.15	02:00:00	0.63028	0.63050	0.63002	0.63035	943	0	8
2019.10.15	03:00:00	0.63033	0.63035	0.62956	0.63015	802	0	6
2019.10.15	04:00:00	0.63015	0.63142	0.63015	0.63099	1304	0	7
2019.10.15	05:00:00	0.63099	0.63133	0.63040	0.63045	615	0	7
2019.10.15	06:00:00	0.63045	0.63087	0.63021	0.63037	421	0	8
2019.10.15	07:00:00	0.63037	0.63038	0.62958	0.62964	400	0	9
2019.10.15	08:00:00	0.62964	0.62998	0.62946	0.62954	625	0	7
2019.10.15	09:00:00	0.62954	0.63021	0.62906	0.62975	1343	0	7
2019.10.15	10:00:00	0.62974	0.62976	0.62815	0.62825	1481	0	8
2019.10.15	11:00:00	0.62825	0.62875	0.62807	0.62826	1176	0	8
2019.10.15	12:00:00	0.62828	0.62840	0.62777	0.62818	1208	0	8
2019.10.15	13:00:00	0.62818	0.62861	0.62735	0.62749	1171	0	6
2019.10.15	14:00:00	0.62748	0.62748	0.62645	0.62689	1493	0	8
2019.10.15	15:00:00	0.62689	0.62730	0.62626	0.62677	1190	0	6
2019.10.15	16:00:00	0.62677	0.62717	0.62582	0.62601	1577	0	7
2019.10.15	17:00:00	0.62600	0.62939	0.62596	0.62927	3431	0	6
2019.10.15	18:00:00	0.62926	0.62941	0.62809	0.62823	2524	0	6
2019.10.15	19:00:00	0.62823	0.62823	0.62737	0.62797	2235	0	7
2019.10.15	20:00:00	0.62797	0.62851	0.62750	0.62837	1260	0	8
2019.10.15	21:00:00	0.62836	0.62857	0.62793	0.62848	641	0	8
2019.10.15	22:00:00	0.62848	0.62871	0.62814	0.62855	713	0	9
2019.10.15	23:00:00	0.62859	0.62956	0.62838	0.62902	633	0	7
2019.10.16	00:00:00	0.62899	0.63186	0.62806	0.63121	1092	0	7
2019.10.16	01:00:00	0.63114	0.63114	0.62946	0.62947	1312	0	6
2019.10.16	02:00:00	0.62947	0.62984	0.62920	0.62945	976	0	9
2019.10.16	03:00:00	0.62945	0.62945	0.62805	0.62827	1095	0	6
2019.10.16	04:00:00	0.62827	0.62837	0.62704	0.62805	1537	0	7
2019.10.16	05:00:00	0.62805	0.62822	0.62729	0.62736	636	0	8
2019.10.16	06:00:00	0.62736	0.62746	0.62701	0.62705	497	0	8
2019.10.16	07:00:00	0.62705	0.62720	0.62687	0.62696	427	0	9
2019.10.16	08:00:00	0.62697	0.62747	0.62688	0.62708	627	0	7
2019.10.16	09:00:00	0.62710	0.62844	0.62697	0.62818	2181	0	7
2019.10.16	10:00:00	0.62818	0.62863	0.62718	0.62722	1919	0	7
2019.10.16	11:00:00	0.62722	0.62770	0.62684	0.62729	1336	0	6
2019.10.16	12:00:00	0.62729	0.62735	0.62578	0.62600	1648	0	6
2019.10.16	13:00:00	0.62600	0.62604	0.62497	0.62538	1542	0	6
2019.10.16	14:00:00	0.62538	0.62570	0.62445	0.62502	1451	0	7
2019.10.16	15:00:00	0.62502	0.62563	0.62429	0.62480	1939	0	6
2019.10.16	16:00:00	0.62480	0.62522	0.62402	0.62502	1014	0	6
2019.10.16	17:00:00	0.62503	0.62661	0.62488	0.62651	1588	0	6
2019.10.16	18:00:00	0.62652	0.62757	0.62623	0.62750	1797	0	8
2019.10.16	19:00:00	0.62750	0.62876	0.62745	0.62869	1699	0	8
2019.10.16	20:00:00	0.62869	0.62875	0.62803	0.62831	1604	0	7
2019.10.16	21:00:00	0.62832	0.62882	0.62814	0.62872	678	0	7
2019.10.16	22:00:00	0.62871	0.62917	0.62865	0.62892	677	0	7
2019.10.16	23:00:00	0.62891	0.62935	0.62884	0.62887	538	0	9
2019.10.17	00:00:00	0.62886	0.62915	0.62789	0.62914	699	0	7
2019.10.17	01:00:00	0.62914	0.62919	0.62871	0.62882	1440	0	7
2019.10.17	02:00:00	0.62881	0.62920	0.62860	0.62860	936	0	8
2019.10.17	03:00:00	0.62860	0.63010	0.62833	0.62943	1533	0	6
2019.10.17	04:00:00	0.62943	0.62985	0.62847	0.62887	1606	0	7
2019.10.17	05:00:00	0.62887	0.62985	0.62855	0.62951	593	0	9
2019.10.17	06:00:00	0.62952	0.62984	0.62938	0.62969	501	0	9
2019.10.17	07:00:00	0.62970	0.62978	0.62902	0.62919	745	0	8
2019.10.17	08:00:00	0.62917	0.62925	0.62860	0.62891	1221	0	8
2019.10.17	09:00:00	0.62892	0.62903	0.62843	0.62884	1165	0	8
2019.10.17	10:00:00	0.62884	0.63054	0.62861	0.63053	1285	0	7
2019.10.17	11:00:00	0.63053	0.63251	0.63046	0.63185	1653	0	7
2019.10.17	12:00:00	0.63185	0.63323	0.63171	0.63301	2837	0	6
2019.10.17	13:00:00	0.63301	0.63335	0.63252	0.63280	1834	0	8
2019.10.17	14:00:00	0.63280	0.63350	0.63267	0.63289	1462	0	6
2019.10.17	15:00:00	0.63290	0.63372	0.63217	0.63304	1620	0	6
2019.10.17	16:00:00	0.63301	0.63459	0.63301	0.63453	1611	0	8
2019.10.17	17:00:00	0.63452	0.63479	0.63372	0.63416	1385	0	8
2019.10.17	18:00:00	0.63415	0.63508	0.63391	0.63502	1476	0	7
2019.10.17	19:00:00	0.63502	0.63547	0.63469	0.63488	1259	0	7
2019.10.17	20:00:00	0.63487	0.63489	0.63414	0.63481	1087	0	8
2019.10.17	21:00:00	0.63483	0.63510	0.63464	0.63492	768	0	9
2019.10.17	22:00:00	0.63491	0.63499	0.63464	0.63481	537	0	9
2019.10.17	23:00:00	0.63481	0.63487	0.63443	0.63454	702	0	10
2019.10.18	00:00:00	0.63456	0.63478	0.63423	0.63447	342	0	9
2019.10.18	01:00:00	0.63447	0.63499	0.63447	0.63459	1018	0	7
2019.10.18	02:00:00	0.63459	0.63539	0.63459	0.63532	778	0	7
2019.10.18	03:00:00	0.63532	0.63702	0.63530	0.63656	760	0	7
2019.10.18	04:00:00	0.63656	0.63758	0.63631	0.63641	1139	0	7
2019.10.18	05:00:00	0.63641	0.63725	0.63633	0.63654	940	0	6
2019.10.18	06:00:00	0.63654	0.63716	0.63654	0.63712	503	0	6
2019.10.18	07:00:00	0.63706	0.63746	0.63659	0.63675	487	0	8
2019.10.18	08:00:00	0.63675	0.63712	0.63665	0.63671	467	0	8
2019.10.18	09:00:00	0.63672	0.63697	0.63625	0.63629	860	0	8
2019.10.18	10:00:00	0.63629	0.63710	0.63595	0.63695	1045	0	8
2019.10.18	11:00:00	0.63695	0.63768	0.63666	0.63713	1319	0	8
2019.10.18	12:00:00	0.63713	0.63722	0.63667	0.63691	947	0	8
2019.10.18	13:00:00	0.63691	0.63748	0.63675	0.63678	666	0	8
2019.10.18	14:00:00	0.63679	0.63720	0.63662	0.63704	1070	0	8
2019.10.18	15:00:00	0.63704	0.63725	0.63647	0.63716	807	0	7
2019.10.18	16:00:00	0.63717	0.63790	0.63697	0.63768	1109	0	7
2019.10.18	17:00:00	0.63768	0.63792	0.63723	0.63789	1071	0	6
2019.10.18	18:00:00	0.63789	0.63827	0.63714	0.63715	1019	0	9
2019.10.18	19:00:00	0.63714	0.63741	0.63645	0.63740	1357	0	8
2019.10.18	20:00:00	0.63740	0.63750	0.63692	0.63739	1241	0	8
2019.10.18	21:00:00	0.63737	0.63780	0.63730	0.63773	736	0	9
2019.10.18	22:00:00	0.63773	0.63898	0.63770	0.63837	1002	0	9
2019.10.18	23:00:00	0.63836	0.63899	0.63820	0.63835	759	0	9
2019.10.21	00:00:00	0.63742	0.63791	0.63742	0.63772	334	0	7
2019.10.21	01:00:00	0.63768	0.63830	0.63699	0.63819	1226	0	9
2019.10.21	02:00:00	0.63819	0.63872	0.63808	0.63831	1276	0	7
2019.10.21	03:00:00	0.63831	0.63942	0.63829	0.63929	682	0	7
2019.10.21	04:00:00	0.63930	0.63984	0.63925	0.63972	1061	0	7
2019.10.21	05:00:00	0.63972	0.64041	0.63956	0.64005	685	0	8
2019.10.21	06:00:00	0.64005	0.64011	0.63960	0.64009	605	0	8
2019.10.21	07:00:00	0.64009	0.64013	0.63933	0.63943	480	0	6
2019.10.21	08:00:00	0.63943	0.63996	0.63925	0.63940	766	0	7
2019.10.21	09:00:00	0.63939	0.63996	0.63921	0.63930	1326	0	9
2019.10.21	10:00:00	0.63930	0.63966	0.63888	0.63923	1223	0	8
2019.10.21	11:00:00	0.63923	0.64081	0.63916	0.64035	1149	0	6
2019.10.21	12:00:00	0.64037	0.64132	0.64021	0.64115	859	0	7
2019.10.21	13:00:00	0.64115	0.64159	0.64092	0.64095	585	0	7
2019.10.21	14:00:00	0.64095	0.64117	0.64077	0.64112	638	0	8
2019.10.21	15:00:00	0.64112	0.64116	0.64046	0.64049	784	0	7
2019.10.21	16:00:00	0.64050	0.64122	0.64021	0.64077	1101	0	8
2019.10.21	17:00:00	0.64076	0.64101	0.63847	0.63848	1689	0	6
2019.10.21	18:00:00	0.63851	0.63916	0.63845	0.63908	1149	0	7
2019.10.21	19:00:00	0.63908	0.63988	0.63899	0.63967	1541	0	9
2019.10.21	20:00:00	0.63967	0.63991	0.63946	0.63974	816	0	6
2019.10.21	21:00:00	0.63974	0.63996	0.63962	0.63991	406	0	8
2019.10.21	22:00:00	0.63991	0.64049	0.63971	0.64025	584	0	7
2019.10.21	23:00:00	0.64026	0.64059	0.64011	0.64038	507	0	9
2019.10.22	00:00:00	0.64035	0.64041	0.63952	0.64022	487	0	17
2019.10.22	01:00:00	0.64021	0.64081	0.64013	0.64056	1232	0	8
2019.10.22	02:00:00	0.64056	0.64120	0.64056	0.64111	871	0	9
2019.10.22	03:00:00	0.64111	0.64271	0.64109	0.64233	1133	0	8
2019.10.22	04:00:00	0.64239	0.64350	0.64185	0.64195	1245	0	8
2019.10.22	05:00:00	0.64195	0.64305	0.64168	0.64302	991	0	8
2019.10.22	06:00:00	0.64302	0.64307	0.64227	0.64249	676	0	6
2019.10.22	07:00:00	0.64249	0.64289	0.64240	0.64286	609	0	9
2019.10.22	08:00:00	0.64286	0.64351	0.64275	0.64288	792	0	6
2019.10.22	09:00:00	0.64288	0.64354	0.64258	0.64290	1112	0	8
2019.10.22	10:00:00	0.64289	0.64342	0.64202	0.64262	1285	0	8
2019.10.22	11:00:00	0.64262	0.64308	0.64148	0.64161	1063	0	7
2019.10.22	12:00:00	0.64161	0.64168	0.64113	0.64142	711	0	8
2019.10.22	13:00:00	0.64142	0.64192	0.64115	0.64176	629	0	8
2019.10.22	14:00:00	0.64175	0.64180	0.64091	0.64125	809	0	6
2019.10.22	15:00:00	0.64125	0.64169	0.64069	0.64084	1250	0	8
2019.10.22	16:00:00	0.64083	0.64185	0.64079	0.64159	1239	0	8
2019.10.22	17:00:00	0.64159	0.64169	0.64061	0.64103	1607	0	7
2019.10.22	18:00:00	0.64104	0.64163	0.64072	0.64077	1592	0	8
2019.10.22	19:00:00	0.64076	0.64124	0.64056	0.64114	1177	0	9
2019.10.22	20:00:00	0.64114	0.64150	0.64083	0.64130	1175	0	6
2019.10.22	21:00:00	0.64130	0.64175	0.64021	0.64042	2275	0	8
2019.10.22	22:00:00	0.64043	0.64152	0.64037	0.64110	1248	0	9
2019.10.22	23:00:00	0.64110	0.64121	0.64034	0.64038	543	0	8
2019.10.23	00:00:00	0.64030	0.64047	0.63956	0.64031	519	0	19
2019.10.23	01:00:00	0.64031	0.64092	0.64031	0.64088	526	0	7
2019.10.23	02:00:00	0.64088	0.64119	0.64052	0.64111	1268	0	7
2019.10.23	03:00:00	0.64111	0.64111	0.64030	0.64083	751	0	7
2019.10.23	04:00:00	0.64083	0.64092	0.63952	0.63962	732	0	6
2019.10.23	05:00:00	0.63962	0.63992	0.63857	0.63880	894	0	7
2019.10.23	06:00:00	0.63881	0.63929	0.63855	0.63910	534	0	7
2019.10.23	07:00:00	0.63910	0.63987	0.63903	0.63957	449	0	9
2019.10.23	08:00:00	0.63957	0.64002	0.63952	0.64001	637	0	7
2019.10.23	09:00:00	0.64000	0.64027	0.63955	0.64006	975	0	8
2019.10.23	10:00:00	0.64006	0.64032	0.63947	0.63985	1192	0	6
2019.10.23	11:00:00	0.63985	0.64050	0.63985	0.64010	951	0	9
2019.10.23	12:00:00	0.64010	0.64018	0.63986	0.64010	653	0	9
2019.10.23	13:00:00	0.64009	0.64100	0.64003	0.64011	957	0	8
2019.10.23	14:00:00	0.64011	0.64079	0.64011	0.64055	733	0	8
2019.10.23	15:00:00	0.64055	0.64136	0.64041	0.64124	970	0	8
2019.10.23	16:00:00	0.64126	0.64170	0.64087	0.64158	1424	0	8
2019.10.23	17:00:00	0.64158	0.64173	0.64081	0.64115	1347	0	8
2019.10.23	18:00:00	0.64115	0.64183	0.64096	0.64163	1291	0	9
2019.10.23	19:00:00	0.64163	0.64194	0.64127	0.64171	979	0	7
2019.10.23	20:00:00	0.64171	0.64194	0.64146	0.64172	1081	0	8
2019.10.23	21:00:00	0.64172	0.64213	0.64165	0.64209	577	0	6
2019.10.23	22:00:00	0.64210	0.64261	0.64203	0.64223	662	0	8
2019.10.23	23:00:00	0.64227	0.64234	0.64204	0.64204	433	0	9
2019.10.24	00:00:00	0.64203	0.64218	0.64113	0.64204	478	0	10
2019.10.24	01:00:00	0.64204	0.64227	0.64189	0.64220	578	0	10
2019.10.24	02:00:00	0.64220	0.64226	0.64191	0.64201	633	0	10
2019.10.24	03:00:00	0.64201	0.64203	0.64135	0.64165	662	0	7
2019.10.24	04:00:00	0.64165	0.64221	0.64145	0.64208	834	0	6
2019.10.24	05:00:00	0.64207	0.64243	0.64078	0.64082	688	0	7
2019.10.24	06:00:00	0.64082	0.64092	0.64049	0.64065	497	0	6
2019.10.24	07:00:00	0.64060	0.64072	0.64025	0.64029	479	0	9
2019.10.24	08:00:00	0.64029	0.64060	0.64017	0.64032	728	0	8
2019.10.24	09:00:00	0.64033	0.64050	0.63994	0.64012	1359	0	8
2019.10.24	10:00:00	0.64011	0.64074	0.63981	0.63997	2209	0	8
2019.10.24	11:00:00	0.63998	0.63998	0.63875	0.63925	1500	0	8
2019.10.24	12:00:00	0.63925	0.63966	0.63877	0.63929	1002	0	8
2019.10.24	13:00:00	0.63928	0.63953	0.63898	0.63953	590	0	8
2019.10.24	14:00:00	0.63953	0.63985	0.63912	0.63926	966	0	8
2019.10.24	15:00:00	0.63926	0.64032	0.63919	0.63984	1738	0	8
2019.10.24	16:00:00	0.63984	0.63985	0.63835	0.63866	2228	0	6
2019.10.24	17:00:00	0.63866	0.63937	0.63822	0.63844	2072	0	7
2019.10.24	18:00:00	0.63842	0.63859	0.63749	0.63766	1668	0	7
2019.10.24	19:00:00	0.63768	0.63821	0.63739	0.63811	2432	0	7
2019.10.24	20:00:00	0.63811	0.63826	0.63768	0.63785	1310	0	9
2019.10.24	21:00:00	0.63785	0.63801	0.63770	0.63791	485	0	9
2019.10.24	22:00:00	0.63791	0.63823	0.63790	0.63791	573	0	9
2019.10.24	23:00:00	0.63791	0.63820	0.63769	0.63796	522	0	9
2019.10.25	00:00:00	0.63798	0.63831	0.63785	0.63815	730	0	11
2019.10.25	01:00:00	0.63815	0.63826	0.63767	0.63789	818	0	9
2019.10.25	02:00:00	0.63789	0.63821	0.63740	0.63772	1038	0	7
2019.10.25	03:00:00	0.63773	0.63782	0.63724	0.63781	420	0	8
2019.10.25	04:00:00	0.63781	0.63811	0.63705	0.63708	609	0	8
2019.10.25	05:00:00	0.63708	0.63717	0.63656	0.63668	599	0	8
2019.10.25	06:00:00	0.63667	0.63688	0.63659	0.63686	369	0	9
2019.10.25	07:00:00	0.63687	0.63696	0.63651	0.63675	383	0	9
2019.10.25	08:00:00	0.63675	0.63818	0.63670	0.63788	794	0	8
2019.10.25	09:00:00	0.63788	0.63797	0.63732	0.63755	737	0	7
2019.10.25	10:00:00	0.63755	0.63767	0.63693	0.63706	943	0	7
2019.10.25	11:00:00	0.63706	0.63727	0.63659	0.63710	894	0	8
2019.10.25	12:00:00	0.63708	0.63734	0.63551	0.63571	963	0	7
2019.10.25	13:00:00	0.63571	0.63620	0.63571	0.63597	926	0	7
2019.10.25	14:00:00	0.63597	0.63637	0.63579	0.63622	885	0	7
2019.10.25	15:00:00	0.63622	0.63656	0.63609	0.63634	1327	0	7
2019.10.25	16:00:00	0.63634	0.63666	0.63574	0.63612	1701	0	8
2019.10.25	17:00:00	0.63617	0.63668	0.63580	0.63632	1862	0	6
2019.10.25	18:00:00	0.63634	0.63744	0.63619	0.63621	1677	0	6
2019.10.25	19:00:00	0.63621	0.63636	0.63521	0.63532	1493	0	7
2019.10.25	20:00:00	0.63532	0.63537	0.63513	0.63523	1210	0	8
2019.10.25	21:00:00	0.63523	0.63534	0.63480	0.63507	694	0	8
2019.10.25	22:00:00	0.63506	0.63528	0.63487	0.63519	721	0	8
2019.10.25	23:00:00	0.63522	0.63529	0.63470	0.63478	646	0	10
2019.10.28	00:00:00	0.63504	0.63571	0.63498	0.63528	714	0	8
2019.10.28	01:00:00	0.63527	0.63572	0.63521	0.63568	577	0	10
2019.10.28	02:00:00	0.63568	0.63568	0.63482	0.63541	548	0	8
2019.10.28	03:00:00	0.63541	0.63556	0.63492	0.63496	849	0	9
2019.10.28	04:00:00	0.63495	0.63514	0.63470	0.63482	707	0	9
2019.10.28	05:00:00	0.63482	0.63489	0.63423	0.63446	443	0	9
2019.10.28	06:00:00	0.63446	0.63470	0.63446	0.63452	404	0	9
2019.10.28	07:00:00	0.63452	0.63478	0.63437	0.63471	413	0	9
2019.10.28	08:00:00	0.63471	0.63490	0.63453	0.63486	620	0	9
2019.10.28	09:00:00	0.63486	0.63506	0.63441	0.63472	855	0	8
2019.10.28	10:00:00	0.63472	0.63558	0.63445	0.63557	1260	0	8
2019.10.28	11:00:00	0.63557	0.63574	0.63505	0.63555	992	0	8
2019.10.28	12:00:00	0.63555	0.63567	0.63507	0.63555	718	0	8
2019.10.28	13:00:00	0.63555	0.63597	0.63405	0.63451	1054	0	6
2019.10.28	14:00:00	0.63451	0.63504	0.63396	0.63405	1151	0	6
2019.10.28	15:00:00	0.63404	0.63446	0.63355	0.63390	1617	0	8
2019.10.28	16:00:00	0.63390	0.63428	0.63338	0.63366	1333	0	8
2019.10.28	17:00:00	0.63365	0.63467	0.63358	0.63435	1253	0	8
2019.10.28	18:00:00	0.63436	0.63481	0.63401	0.63409	1147	0	6
2019.10.28	19:00:00	0.63409	0.63496	0.63393	0.63483	1002	0	8
2019.10.28	20:00:00	0.63483	0.63487	0.63418	0.63420	512	0	8
2019.10.28	21:00:00	0.63420	0.63477	0.63419	0.63458	522	0	9
2019.10.28	22:00:00	0.63458	0.63491	0.63427	0.63489	543	0	9
2019.10.28	23:00:00	0.63487	0.63537	0.63464	0.63478	561	0	9
2019.10.29	00:00:00	0.63481	0.63533	0.63465	0.63465	628	0	7
2019.10.29	01:00:00	0.63465	0.63532	0.63461	0.63527	641	0	8
2019.10.29	02:00:00	0.63527	0.63665	0.63518	0.63643	668	0	7
2019.10.29	03:00:00	0.63643	0.63654	0.63586	0.63627	834	0	8
2019.10.29	04:00:00	0.63626	0.63749	0.63622	0.63712	813	0	9
2019.10.29	05:00:00	0.63712	0.63713	0.63512	0.63671	981	0	6
2019.10.29	06:00:00	0.63671	0.63679	0.63611	0.63634	1356	0	8
2019.10.29	07:00:00	0.63634	0.63670	0.63626	0.63652	816	0	8
2019.10.29	08:00:00	0.63651	0.63665	0.63609	0.63640	757	0	9
2019.10.29	09:00:00	0.63640	0.63669	0.63563	0.63573	1490	0	7
2019.10.29	10:00:00	0.63571	0.63587	0.63424	0.63445	1377	0	7
2019.10.29	11:00:00	0.63445	0.63487	0.63420	0.63423	999	0	8
2019.10.29	12:00:00	0.63423	0.63446	0.63395	0.63435	1279	0	8
2019.10.29	13:00:00	0.63435	0.63470	0.63402	0.63429	1305	0	8
2019.10.29	14:00:00	0.63428	0.63517	0.63384	0.63479	1285	0	8
2019.10.29	15:00:00	0.63479	0.63511	0.63431	0.63479	1419	0	7
2019.10.29	16:00:00	0.63479	0.63564	0.63449	0.63559	1853	0	7
2019.10.29	17:00:00	0.63559	0.63620	0.63536	0.63569	1700	0	8
2019.10.29	18:00:00	0.63568	0.63584	0.63485	0.63496	1631	0	6
2019.10.29	19:00:00	0.63495	0.63503	0.63465	0.63492	1047	0	8
2019.10.29	20:00:00	0.63489	0.63550	0.63486	0.63542	446	0	9
2019.10.29	21:00:00	0.63541	0.63557	0.63532	0.63549	411	0	9
2019.10.29	22:00:00	0.63549	0.63565	0.63530	0.63545	547	0	9
2019.10.29	23:00:00	0.63545	0.63572	0.63537	0.63553	426	0	8
2019.10.30	00:00:00	0.63552	0.63565	0.63510	0.63510	509	0	9
2019.10.30	01:00:00	0.63510	0.63538	0.63501	0.63506	566	0	9
2019.10.30	02:00:00	0.63507	0.63663	0.63442	0.63662	1349	0	6
2019.10.30	03:00:00	0.63662	0.63682	0.63595	0.63599	898	0	8
2019.10.30	04:00:00	0.63599	0.63614	0.63515	0.63529	835	0	6
2019.10.30	05:00:00	0.63531	0.63569	0.63492	0.63505	555	0	9
2019.10.30	06:00:00	0.63505	0.63518	0.63464	0.63495	543	0	10
2019.10.30	07:00:00	0.63495	0.63499	0.63469	0.63483	549	0	9
2019.10.30	08:00:00	0.63483	0.63543	0.63461	0.63496	745	0	9
2019.10.30	09:00:00	0.63495	0.63561	0.63493	0.63497	1410	0	8
2019.10.30	10:00:00	0.63496	0.63565	0.63459	0.63565	1355	0	8
2019.10.30	11:00:00	0.63565	0.63573	0.63531	0.63547	1109	0	8
2019.10.30	12:00:00	0.63547	0.63594	0.63540	0.63584	1000	0	8
2019.10.30	13:00:00	0.63584	0.63588	0.63482	0.63520	1683	0	8
2019.10.30	14:00:00	0.63520	0.63541	0.63415	0.63475	2932	0	8
2019.10.30	15:00:00	0.63475	0.63607	0.63433	0.63545	2444	0	7
2019.10.30	16:00:00	0.63547	0.63587	0.63523	0.63555	2333	0	8
2019.10.30	17:00:00	0.63555	0.63678	0.63555	0.63666	1795	0	7
2019.10.30	18:00:00	0.63666	0.63680	0.63613	0.63622	1701	0	8
2019.10.30	19:00:00	0.63622	0.63628	0.63530	0.63534	1152	0	8
2019.10.30	20:00:00	0.63535	0.63691	0.63327	0.63579	3777	0	6
2019.10.30	21:00:00	0.63578	0.63785	0.63566	0.63756	2553	0	8
2019.10.30	22:00:00	0.63756	0.63910	0.63748	0.63860	965	0	6
2019.10.30	23:00:00	0.63856	0.64037	0.63833	0.63992	651	0	7
2019.10.31	00:00:00	0.63992	0.64125	0.63989	0.64089	1277	0	7
2019.10.31	01:00:00	0.64085	0.64145	0.64056	0.64069	1384	0	7
2019.10.31	02:00:00	0.64071	0.64175	0.64049	0.64172	1418	0	6
2019.10.31	03:00:00	0.64172	0.64246	0.64081	0.64235	1331	0	6
2019.10.31	04:00:00	0.64235	0.64262	0.64146	0.64262	978	0	8
2019.10.31	05:00:00	0.64262	0.64285	0.64232	0.64275	773	0	9
2019.10.31	06:00:00	0.64275	0.64325	0.64266	0.64274	651	0	8
2019.10.31	07:00:00	0.64274	0.64275	0.64182	0.64201	779	0	9
2019.10.31	08:00:00	0.64201	0.64222	0.64122	0.64205	807	0	8
2019.10.31	09:00:00	0.64205	0.64237	0.64157	0.64210	1849	0	6
2019.10.31	10:00:00	0.64210	0.64229	0.64155	0.64215	1766	0	8
2019.10.31	11:00:00	0.64215	0.64223	0.63914	0.63956	3074	0	7
2019.10.31	12:00:00	0.63955	0.64097	0.63955	0.64025	1670	0	7
2019.10.31	13:00:00	0.64025	0.64125	0.64021	0.64118	1994	0	8
2019.10.31	14:00:00	0.64118	0.64269	0.64111	0.64251	2276	0	7
2019.10.31	15:00:00	0.64251	0.64320	0.64192	0.64230	2496	0	6
2019.10.31	16:00:00	0.64229	0.64261	0.64086	0.64132	2493	0	8
2019.10.31	17:00:00	0.64132	0.64232	0.64109	0.64126	2091	0	6
2019.10.31	18:00:00	0.64126	0.64148	0.63989	0.64002	2125	0	6
2019.10.31	19:00:00	0.64002	0.64083	0.63977	0.64054	1242	0	8
2019.10.31	20:00:00	0.64054	0.64115	0.64036	0.64115	812	0	8
2019.10.31	21:00:00	0.64115	0.64149	0.64078	0.64102	844	0	9
2019.10.31	22:00:00	0.64104	0.64132	0.64103	0.64125	506	0	9
2019.10.31	23:00:00	0.64125	0.64159	0.64115	0.64135	465	0	10
2019.11.01	00:00:00	0.64137	0.64164	0.64098	0.64126	743	0	8
2019.11.01	01:00:00	0.64124	0.64146	0.64105	0.64130	646	0	8
2019.11.01	02:00:00	0.64132	0.64200	0.64065	0.64190	971	0	7
2019.11.01	03:00:00	0.64190	0.64414	0.64187	0.64414	1296	0	6
2019.11.01	04:00:00	0.64416	0.64420	0.64318	0.64328	819	0	7
2019.11.01	05:00:00	0.64328	0.64392	0.64323	0.64348	537	0	8
2019.11.01	06:00:00	0.64348	0.64354	0.64297	0.64324	466	0	8
2019.11.01	07:00:00	0.64324	0.64334	0.64268	0.64283	589	0	8
